key,alt,answer,audio
捲入,"juǎnrù (捲入, 卷入)","be drawn into, be involved in",top10/39.mp3
高貴,"gāoguì (高貴, 高贵)","noble, high",top10/40.mp3
得多,"de5duō (得多, 得多)",more,top10/41.mp3
連署,"liánshǔ (連署, 连署)","countersign, cosignatory, sign jointly, cosign",top10/42.mp3
探望,"tànwàng (探望, 探望)","look about, visit",top10/43.mp3
動亂,"dòngluàn (動亂, 动乱)","turmoil, upheaval, disturbance",top10/44.mp3
追隨,"zhuīsuí (追隨, 追随)",follow,top10/45.mp3
音效,"yīnxiào (音效, 音效)",sound effects,top10/46.mp3
治理,"zhìlǐ (治理, 治理)","administer, govern, bring under control, put in order",top10/47.mp3
拖延,"tuōyán (拖延, 拖延)","delay, put off",top10/48.mp3
標籤,"biāoqiān (標籤, 标签)","mark, ticket, gummed label, tab, markup, sticker, label, tally, tag",top10/49.mp3
噁心,"ěxīn (噁心, 噁心)","vomit, keck, retch, turn sick, feel nauseated, nauseous, sicken, disgusting",top10/50.mp3
就學,"jiùxué (就學, 就学)",attend school,top10/51.mp3
漲價,"zhǎngjià (漲價, 涨价)",rise in price,top10/52.mp3
導入,"dǎorù (導入, 导入)",introduce,top10/53.mp3
記憶,"jìyì (記憶, 记忆)","remember, recall",top10/54.mp3
智障,"zhìzhàng (智障, 智障)",retarded,top10/55.mp3
聞,"wén (聞, 闻)",hear,top10/56.mp3
稱呼,"chēnghū (稱呼, 称呼)","call, address",top10/57.mp3
進駐,"jìnzhù (進駐, 进驻)",enter and garrison or be stationed,top10/58.mp3
彙整,"huìzhěng (彙整, 汇整)","collect, gather",top10/59.mp3
悲慘,"bēicǎn (悲慘, 悲惨)","tragic, pathetic, miserable",top10/60.mp3
逼近,"bījìn (逼近, 逼近)","press on towards, approach",top10/61.mp3
雇主,"gùzhǔ (雇主, 雇主)","gaffer, beanfeast, master, governor, boss, employer, hirer",top10/62.mp3
新郎,"xīnláng (新郎, 新郎)","groom, bridegroom",top10/63.mp3
溫泉,"wēnquán (溫泉, 温泉)","hot_spring, watering_place, thermae, thermal spring, hot spring",top10/64.mp3
維也納,"wéiyěnà (維也納, 维也纳)","capital of Austria, Austrian capital, Vienna",top10/65.mp3
落下,"luòxià (落下, 落下)",fall/lag behind,top10/66.mp3
農產品,"nóngchǎnpǐn (農產品, 农产品)","agricultural products, farm produce",top10/67.mp3
喜劇,"xǐjù (喜劇, 喜剧)","Thalia, comedy, sock",top10/68.mp3
聘,"pìn (聘, 聘)","engage, invite",top10/69.mp3
腦部,"nǎobù (腦部, 脑部)",head,top10/70.mp3
痛心,"tòngxīn (痛心, 痛心)","lacerate, pained, harrowing, grieved, distressed, deplore",top10/71.mp3
落入,"luòrù (落入, 落入)",fall in,top10/72.mp3
碎,"suì (碎, 碎)","break to pieces, break ... to pieces, garrulous, smash, knap, crumble, gabby, fragmentary, batter, broken",top10/73.mp3
散文,"sǎnwén (散文, 散文)",prose,top10/74.mp3
指向,"zhǐxiàng (指向, 指向)","head, point to, hold, point, maneuver, direct, steer, gear, pitch, manouevre, guide",top10/75.mp3
修正案,"xiūzhēngàn (修正案, 修正案)","revised draft, amendment",top10/76.mp3
空運,"kōngyùn (空運, 空运)",air transport,top10/77.mp3
爬上,"páshàng (爬上, 爬上)","get on, bestride, jump on, climb, mount up, hop on, mount, clamber, get_on, climb on",top10/78.mp3
哈薩克,"hāsàkè (哈薩克, 哈萨克)","Kazakhstan, Kazak nationality, Kazakh, Kazak h",top10/79.mp3
肥胖,"féipàng (肥胖, 肥胖)","fat, corpulent",top10/80.mp3
返鄉,"fǎnxiāng (返鄉, 返乡)",return to one's native place,top10/81.mp3
個子,"gèzi5 (個子, 个子)","height, stature, build",top10/82.mp3
辛勞,"xīnláo (辛勞, 辛劳)",toil,top10/83.mp3
防衛,"fángwèi (防衛, 防卫)",defend,top10/84.mp3
拋棄,"pāoqì (拋棄, 抛弃)","dispose, cast aside, toss away, toss, lurch, throw out, put away, reject, abandonment, chuck, ditch, jettison, slough, renounce, flee, throw away, give up, desert, cast out, desolate, doff, chuck_out, fling, jilt, forgo, chuck out, discard, abandon, toss out, cast away, forsake",top10/85.mp3
好評,"hǎopíng (好評, 好评)","reputation, high opinion, favorable comment, conceit, favorable review, esteem",top10/86.mp3
快活,"kuàihuó (快活, 快活)","merry, cheerful, liven, jaunty, jolly, brighten, happy",top10/87.mp3
延攬,"yánlǎn (延攬, 延揽)",recruit talent,top10/88.mp3
依序,"yīxù (依序, 依序)","in_order, in turn, sequentially, consecutive, in proper order",top10/89.mp3
扶,"fú (扶, 扶)","support, straighten ... up, support with the hand, place a hand on, help sb. up, relief, relieve, straighten sth. up, help ... up, help, support with hand",top10/90.mp3
字符,"zìfú (字符, 字符)","word symbol, character",top10/91.mp3
佳人,"jiārén (佳人, 佳人)","looker, peach, knockout, mantrap, dish, sweetheart, lulu, beautiful woman, stunner, beauty, sparkler, smasher",top10/92.mp3
步入,"bùrù (步入, 步入)","go into, walk into",top10/93.mp3
利器,"lìqì (利器, 利器)","sharp weapon, good tool, efficient instrument",top10/94.mp3
花樣,"huāyàng (花樣, 花样)","pattern, variety",top10/95.mp3
好用,"hǎoyòng (好用, 好用)",practical,top10/96.mp3
名片,"míngpiàn (名片, 名片)","visiting_card, calling card, card, pasteboard, visiting card, carte, namecard, calling_card, visiting",top10/97.mp3
相片,"xiàngpiàn (相片, 相片)","exposure, print, semblance, likeness, photo, photograph, photographic print",top10/98.mp3
茁壯,"zhuózhuàng (茁壯, 茁壮)","build_up, sturdy, build up",top10/99.mp3
指控,"zhǐkòng (指控, 指控)","accuse, charge",top10/100.mp3
拍片,"pāipiàn (拍片, 拍片)","shoot a film, film, shooting, shoot film",top10/101.mp3
香煙,"xiāngyān (香煙, 香烟)","cigarette, incense smoke",top10/102.mp3
南投縣,"nántóuxiàn (南投縣, 南投县)",Nantou County,top10/103.mp3
致命,"zhìmìng (致命, 致命)","take off, fatal, deadly, mortal",top10/104.mp3
欣慰,"xīnwèi (欣慰, 欣慰)","delighted, be gratified",top10/105.mp3
穿越,"chuānyuè (穿越, 穿越)","cut, pass through, cut across, cross",top10/106.mp3
小弟,"xiǎodì (小弟, 小弟)","little brother, male waiter",top10/107.mp3
月經,"yuèjīng (月經, 月经)","period, catamenia, curse, menstruous, menstrual, menses, emmenia, menstruation, monthly, flow, turn",top10/108.mp3
公私立,"gōngsīlì (公私立, 公私立)",publicly and privately run,top10/109.mp3
公害,"gōnghài (公害, 公害)","public nuisance, nuisance, social effects of pollution, environmental pollution",top10/110.mp3
共襄盛舉,"gòngxiāngshèngjǔ (共襄盛舉, 共襄盛举)",assist something togather,top10/111.mp3
再三,"zàisān (再三, 再三)","repeatedly, again and again, over and over again, thrice, time and again",top10/112.mp3
不須,"bùxū (不須, 不须)","need not, not have to",top10/113.mp3
大四,"dàsì (大四, 大四)","fourth year class, upper class",top10/114.mp3
公眾,"gōngzhòng (公眾, 公众)","community, the public, masses, the people, public",top10/115.mp3
人民幣,"rénmínbì (人民幣, 人民币)","RMB, PRC currency",top10/116.mp3
撤銷,"chèxiāo (撤銷, 撤销)","cancel, rescind, revoke",top10/117.mp3
鼻咽癌,"bíyānyán (鼻咽癌, 鼻咽癌)","nasopharyngeal darcinoma, rhinopharyngocele",top10/118.mp3
德州,"dézhōu (德州, 德州)","Lone Star State, Texas, Dezhou",top10/119.mp3
撲,"pū (撲, 扑)","pat, attack, throw oneself at, rush at, tap, beat, dab, bend over, pounce on, lie_down, throw oneself on, flap, flutter, fling self at",top10/120.mp3
憑藉,"píngjiè (憑藉, 凭藉)",rely/depend on,top10/121.mp3
頭頂,"tóudǐng (頭頂, 头顶)","crown of head, head, crown, top/crown of head, top of head, top, vertex, calvaria, pate, poll",top10/122.mp3
小心翼翼,"xiǎoxīnyìyì (小心翼翼, 小心翼翼)","with great care, cautiously",top10/123.mp3
公噸,"gōngdùn (公噸, 公吨)",m.[standard],top10/124.mp3
濫用,"lànyòng (濫用, 滥用)","abuse,  misuse",top10/125.mp3
摘要,"zhāiyào (摘要, 摘要)","summary, abstract",top10/126.mp3
出賣,"chūmài (出賣, 出卖)","sell_out, traffic, sell out, barter_away, peach, sell sb. down the river, lead astray, betray, sell, betrayal, go_back_on, offer for sale, double cross, deceive",top10/127.mp3
壞,"huài (壞, 坏)","bad,  evil,  harmful",top10/128.mp3
論語,"lúnyǔ (論語, 论语)","{The Analects}, {The Confucian",top10/129.mp3
寵物,"chǒngwù (寵物, 宠物)",pet,top10/130.mp3
購置,"gòuzhì (購置, 购置)",purchase durables,top10/131.mp3
懷抱,"huáibào (懷抱, 怀抱)","ambition,  embrace",top10/132.mp3
雙打,"shuāngdǎ (雙打, 双打)","foursome, doubles",top10/133.mp3
歸屬,"guīshǔ (歸屬, 归属)",belong to,top10/134.mp3
鎮民,"zhènmín (鎮民, 镇民)","burgess, villager, townsman, townsfolk, town, towner, townee, burgher, townspeople",top10/135.mp3
轉播,"zhuǎnbò (轉播, 转播)",relay radio/TV broadcast,top10/136.mp3
轉動,"zhuǎndòng (轉動, 转动)",turn round,top10/137.mp3
不忍,"bùrěn (不忍, 不忍)",cannot bear to,top10/138.mp3
繫,"xì (繫, 系)",gird,top10/139.mp3
干擾,"gānrǎo (干擾, 干扰)","interference,  jam",top10/140.mp3
考績,"kǎojī (考績, 考绩)",merit,top10/141.mp3
不覺,"bùjué (不覺, 不觉)","unconsciously, unaware",top10/142.mp3
入選,"rùxuǎn (入選, 入选)","select, be selected, be chosen",top10/143.mp3
出家,"chūjiā (出家, 出家)","become nun, cloister, nun, become a monk or nun, become monk",top10/144.mp3
會計師,"kuàijìshī (會計師, 会计师)","controller, comptroller, chartered accountant, accountant",top10/145.mp3
損害,"sǔnhài (損害, 损害)","injury, damage",top10/146.mp3
請來,"qǐnglái (請來, 请来)",invite,top10/147.mp3
趁機,"chènjī (趁機, 趁机)","seizing the chance, take advantage of occasion, taking advantage of the occasion, seize chance",top10/148.mp3
資本額,"zīběné (資本額, 资本额)",capitalization,top10/149.mp3
新穎,"xīnyǐng (新穎, 新颖)","new and original, novel",top10/150.mp3
歌迷,"gēmí (歌迷, 歌迷)","lover of song,  fan of a singer",top10/151.mp3
碼,"mǎ (碼, 码)",m.[standard],top10/152.mp3
聲勢,"shēngshì (聲勢, 声势)","prestige and power, impetus, fame and influence, momentum",top10/153.mp3
總額,"zǒngé (總額, 总额)","gross, sum, rental, total, sum total, totality, amount",top10/154.mp3
聞到,"wéndào (聞到, 闻到)","scent, perceive by smelling, wind, nose, smell",top10/155.mp3
慣例,"guànlì (慣例, 惯例)","custom, pattern, practice, manner, tradition, routine, law, wont, habit, codex, ritual, convention, convenance, consuetude, usual practice, rule, use, observance, institution, modus operandi, precedent, conventionality, rite, praxis, natural law",top10/156.mp3
漠視,"mòshì (漠視, 漠视)","treat as unimportant, ignore",top10/157.mp3
踏入,"tàrù (踏入, 踏入)","tread, step, step on",top10/158.mp3
新聞系,"xīnwénxì (新聞系, 新闻系)",Department of Journalism,top10/159.mp3
鹿,"lù (鹿, 鹿)","cervine, deer, European elk, elk, moose, Alces alces, cervid",top10/160.mp3
蕭,"xiāo (蕭, 萧)","Xiao, Surname",top10/161.mp3
謀,"móu (謀, 谋)","stratagem, plan, scheme, plot, consult, discuss, seek, work for",top10/162.mp3
談戀愛,"tánliànài (談戀愛, 谈恋爱)","be courting, court, talk love, woo",top10/163.mp3
煤,"méi (煤, 煤)","firing, coal",top10/164.mp3
日光,"rìguāng (日光, 日光)","day, visible radiation, daylight, sunlight, sunbeam, light, sunray, lighting, visible light, Nikko",top10/165.mp3
氣體,"qìtǐ (氣體, 气体)","exhaust, fume, gaseous, gas, exhaust fumes, pneumatic, gaseity, mofette, fumes",top10/166.mp3
旅途,"lǔtú (旅途, 旅途)","way, travel, route, traveling, travelling, trip, journey",top10/167.mp3
索引,"suǒyǐn (索引, 索引)","caption, index",top10/168.mp3
發炎,"fāyán (發炎, 发炎)","inflame, inflammation, inflamed",top10/169.mp3
創辦,"chuàngbàn (創辦, 创办)","found, launch, establishment, set up, establish",top10/170.mp3
無力感,"wúlìgǎn (無力感, 无力感)",powerlessness,top10/171.mp3
聖歌,"shènggē (聖歌, 圣歌)","anthem, chorale, hymnody",top10/172.mp3
解剖,"jiěpǒu (解剖, 解剖)",dissect,top10/173.mp3
隊長,"duìzhǎng (隊長, 队长)","captain, chieftain, skipper, police chief, header, headman, commandant, police captain, sirdar, team leader",top10/174.mp3
新婚,"xīnhūn (新婚, 新婚)",be newly married,top10/175.mp3
輕微,"qīngwéi (輕微, 轻微)","light, trifling, trivial",top10/176.mp3
復甦,"fùsū (復甦, 复甦)","resuscitate, recover",top10/177.mp3
債務,"zhàiwù (債務, 债务)","debt, liabilities",top10/178.mp3
遍及,"biànjí (遍及, 遍及)","extend/spread all over, pervade",top10/179.mp3
超級市場,"chāojíshìchǎng (超級市場, 超级市场)",supermarket,top10/180.mp3
賺取,"zhuànqǔ (賺取, 赚取)","procure, gain, make profit, get, acquire, earn",top10/181.mp3
工讀生,"gōngdúshēng (工讀生, 工读生)",reform school student,top10/182.mp3
出租,"chūzū (出租, 出租)","hire, let, rent",top10/183.mp3
中風,"zhòngfēng (中風, 中风)","apoplectic, suffer from a stroke of apoplexy, have a stroke",top10/184.mp3
生化,"shēnghuà (生化, 生化)","hydrocortisone, lysine, biosynthesis, calciferol, biogenesis, phenylalanine, amylase, albumin, collagen, lipoprotein, choline, catalase, autolysis, biochemistry, nucleotide, citrin, androsterone, actin, androgen",top10/185.mp3
文憑,"wénpíng (文憑, 文凭)",diploma,top10/186.mp3
于,"yū (于, 于)","in, at; to, from, out of, by",top10/187.mp3
下滑,"xiàhuá (下滑, 下滑)","fall, decline, decrease",top10/188.mp3
趨於,"qūyú (趨於, 趋于)","incline to, trend, tend towards, tend",top10/189.mp3
毛巾,"máojīn (毛巾, 毛巾)","washcloth, flannel, Turkish towel, face towel, face cloth, hand_towel, towel, washrag, napkin, terry towel, hand towel",top10/190.mp3
藍天,"lántiān (藍天, 蓝天)",blue sky,top10/191.mp3
聲明,"shēngmíng (聲明, 声明)","state, announce",top10/192.mp3
議論,"yìlùn (議論, 议论)","debate,  discuss",top10/193.mp3
譴責,"qiǎnzé (譴責, 谴责)","condemn,  denounce,  censure",top10/194.mp3
蠟燭,"làzhú (蠟燭, 蜡烛)",candle,top10/195.mp3
變更,"biàngēng (變更, 变更)",modification,top10/196.mp3
偵測,"zhēncè (偵測, 侦测)","reconnoiter, scout, pry",top10/197.mp3
城隍爺,"chénghuángyé (城隍爺, 城隍爷)",city god,top10/198.mp3
小屋,"xiǎowū (小屋, 小屋)","shiel, hut, shack, cot, little house, shieling, maisonnette, lodge, cabin, hovel, cottage, cabana, bungalow, shebang, chalet, coop, gunyah, tupik, maisonette, hutch, hunting lodge, doghouse, loge, shanty, shed",top10/199.mp3
占有,"zhànyǒu (占有, 占有)","own, have, occupy, hold",top10/200.mp3
旗,"qí (旗, 旗)","banner, emblem",top10/201.mp3
臺電,"táidiàn (臺電, 台电)",Taiwan Power Company,top10/202.mp3
積,"jī (積, 积)","accumulate, amass, accumulation, store up",top10/203.mp3
文藝復興,"wényìfùxīng (文藝復興, 文艺复兴)","renascence, Renaissance, renaissance, revival, rebirth",top10/204.mp3
生下來,"shēngxiàlái (生下來, 生下来)",birth,top10/205.mp3
曲折,"qūzhé (曲折, 曲折)","tortuous, winding, complicated",top10/206.mp3
加油站,"jiāyóuzhàn (加油站, 加油站)","pit, petrol_station, filling station, gasoline station, filling_station, gas station, gas_station, petrol station",top10/207.mp3
樂隊,"yuèduì (樂隊, 乐队)","orchestra, dance orchestra, dance band, band",top10/208.mp3
出名,"chūmíng (出名, 出名)","lend one's name, out, fame, become well known, become famous, famous, use the name of, be famous, well",top10/209.mp3
化,"huà (化, 化)","melt, dissolve, thaw, digest, remove, burn up, incinerate, disguise",top10/210.mp3
水溝,"shuǐgōu (水溝, 水沟)","slot, waste pipe, runnel, ditch, drainpipe, trough, thank you",top10/211.mp3
中古,"zhōnggǔ (中古, 中古)",second hand,top10/212.mp3
主宰,"zhǔzǎi (主宰, 主宰)","dominate, dictate, decide",top10/213.mp3
玉器,"yūqì (玉器, 玉器)","jade object, jadeware, jade article",top10/214.mp3
地盤,"dìpán (地盤, 地盘)","site, territory, territory under one's control, domain, turf",top10/215.mp3
份,"fèn (份, 份)","share, portion",top10/216.mp3
求助,"qiúzhù (求助, 求助)","invoke, resort, seek help, recur, bring_in, turn to ... for help, appeal",top10/217.mp3
老實說,"lǎoshíshuō (老實說, 老实说)",honestly,top10/218.mp3
忠,"zhōng (忠, 忠)","loyal, devoted, faithful, honest",top10/219.mp3
身處,"shēnchǔ (身處, 身处)","dwell, be in a certain condition",top10/220.mp3
交叉,"jiāochā (交叉, 交叉)","cut, alternate, intercross, stagger, decussate, intersect, overlap, overlapping, intersection, cross, crisscross",top10/221.mp3
年畫,"niánhuà (年畫, 年画)","New Year picture, New Year pictures",top10/222.mp3
自尊,"zìzūn (自尊, 自尊)","self worth, self",top10/223.mp3
果園,"guǒyuán (果園, 果园)","arbour, garden, orchard",top10/224.mp3
有錢人,"yǒuqiánrén (有錢人, 有钱人)","millionaire, wealthy, better to",top10/225.mp3
兩旁,"liǎngpáng (兩旁, 两旁)","both sides, either side",top10/226.mp3
所在地,"suǒzàidì (所在地, 所在地)","site, location, address, presence, place, seat, on site, locus, locality",top10/227.mp3
抹,"mǒ (抹, 抹)","brush/wipe off, exclude",top10/228.mp3
音節,"yīnjié (音節, 音节)","syllable, key, pitch",top10/229.mp3
流,"liú (流, 流)","flow, drift, wander",top10/230.mp3
弱點,"ruòdiǎn (弱點, 弱点)","Achilles' heel, soft spot, failing, weakness, underbelly, defect, foible, infirmity, weak_point, blot, frailty, drawback, Achilles'_heel, soft_spot, weak point, vulnerability",top10/231.mp3
前鋒,"qiánfēng (前鋒, 前锋)","pack, head, lineman, herald, cutting edge, antecedent, vanguard, forwards, linemen, forerunner, forefront, van, forward",top10/232.mp3
武裝,"wǔzhuāng (武裝, 武装)",arm,top10/233.mp3
石化,"shíhuà (石化, 石化)","lithification, petrification, petrochemical industry, petrifaction",top10/234.mp3
改組,"gǎizǔ (改組, 改组)","reorganize, reshuffle",top10/235.mp3
執,"zhí (執, 执)","hold in hand, persist in, stick to, carry out, implement, direct, manage, catch, capture",top10/236.mp3
自卑,"zìbēi (自卑, 自卑)","feel oneself inferior, have low self esteem",top10/237.mp3
佔據,"zhànjù (佔據, 占据)","inhabit, occupy, stand, assume, prevail, hold, invade, occupation, take, take up",top10/238.mp3
牟,"móu (牟, 牟)",Surname,top10/239.mp3
伴奏,"bànzòu (伴奏, 伴奏)",accompany with musical instruments,top10/240.mp3
交響樂團,"jiāoxiǎngyuètuán (交響樂團, 交响乐团)","orchestra, symphony_orchestra, symphony orchestra, symphony, philharmonic",top10/241.mp3
步行,"bùxíng (步行, 步行)","hoof it, tread, ambulate, leg it, foot, pedestrianize, footslog, tramp, go on foot, hoof, step, locomote, walk",top10/242.mp3
肝硬化,"gānyìnghuà (肝硬化, 肝硬化)","cirrhosis of the liver, cirrhosis of liver",top10/243.mp3
何謂,"héwèi (何謂, 何谓)","what is, what is the meaning of, what is meant by",top10/244.mp3
作弊,"zuòbì (作弊, 作弊)","indulge in corrupt practices, crib, cheat, fix, practice corruption, exam, misbehave, cheat on test, cheat on exam, corruption, practice fraud, practise fraud",top10/245.mp3
佔用,"zhànyòng (佔用, 占用)","occupy, take over",top10/246.mp3
享受到,"xiǎngshòudào (享受到, 享受到)",be able to enjoy,top10/247.mp3
周恩來,"zhōuēnlái (周恩來, 周恩来)",first premier of PRC,top10/248.mp3
西瓜,"xīguā (西瓜, 西瓜)","water melon, watermelon",top10/249.mp3
佔用,"zhànyòng (佔用, 佔用)","occupy, take over",top10/250.mp3
夸克,"kuākè (夸克, 夸克)",quark,top10/251.mp3
妓女,"jìnǔ (妓女, 妓女)","slattern, ho, cyprian, scrubber, bitch, hetaera, tootsie, bawd, lady of pleasure, girlie, demimonde, wench, working girl, floozie, sporting lady, fancy woman, streetwalker, nightwalker, prostitute, dickeybird, street_girl, harlot, hooker, street girl, light o'",top10/252.mp3
哥倫比亞,"gēlúnbǐyǎ (哥倫比亞, 哥伦比亚)","Columbia, Colombia",top10/253.mp3
副詞,"fùcí (副詞, 副词)",adverb,top10/254.mp3
迷惑,"míhuò (迷惑, 迷惑)","puzzle, confuse, baffle",top10/255.mp3
時分,"shífēn (時分, 时分)",time,top10/256.mp3
迴避,"huíbì (迴避, 迴避)","evade, dodge, avoid meeting sb.",top10/257.mp3
副主席,"fùzhǔxí (副主席, 副主席)","subchairman, croupier, vice chairman, vice chairman, cochairman",top10/258.mp3
狹小,"xiáxiǎo (狹小, 狭小)","narrow and small, narrow",top10/259.mp3
祭祀,"jìsì (祭祀, 祭祀)",offer sacrifices to gods/ancestors,top10/260.mp3
時間表,"shíjiānbiǎo (時間表, 时间表)","time_sheet, schedule, timetable, time sheet",top10/261.mp3
帶走,"dàizǒu (帶走, 带走)",take away,top10/262.mp3
矩陣,"jǔzhèn (矩陣, 矩阵)","matrix, dot matrix",top10/263.mp3
訪談,"fǎngtán (訪談, 访谈)",interview,top10/264.mp3
割,"gē (割, 割)","hack, cut, fissure, slit, crop, slice, mow, carbonado",top10/265.mp3
販售,"fànshòu (販售, 贩售)","deal, trade, sell, peddle",top10/266.mp3
執意,"zhíyì (執意, 执意)","insist on, be bent on",top10/267.mp3
托,"tuō (托, 托)","hold in palm,  support from under,  serve as foil,  set off,  plead,  give as a pretext,  rely on,  entrust,  put lining in",top10/268.mp3
副所長,"fùsuǒzhǎng (副所長, 副所长)",associate head of an institute/etc.,top10/269.mp3
泡茶,"pàochá (泡茶, 泡茶)",make tea,top10/270.mp3
設想,"shèxiǎng (設想, 设想)","imagine, assume, have consideration for",top10/271.mp3
青花,"qīnghuā (青花, 青花)",blue and white porcelain,top10/272.mp3
規章,"guīzhāng (規章, 规章)","rules, rule, regulation, regulations, regs, observance",top10/273.mp3
城牆,"chéngqiáng (城牆, 城墙)","enceinte, city wall, rampart",top10/274.mp3
美德,"měidé (美德, 美德)","good, virtue, merit, goodness, virture, moral excellence, excellency",top10/275.mp3
按摩,"ànmó (按摩, 按摩)",massage,top10/276.mp3
流露,"liúlù (流露, 流露)",betray/reveal unintentionally,top10/277.mp3
理事會,"lǐshìhuì (理事會, 理事会)","council, board of directors",top10/278.mp3
爬山,"páshān (爬山, 爬山)","mountaineer, climb mountain, climb",top10/279.mp3
拯救,"zhěngjiù (拯救, 拯救)","spare, help, extricate, rescue, save, deliver",top10/280.mp3
美方,"měifāng (美方, 美方)","burro, USA authorities",top10/281.mp3
紀律,"jìlù (紀律, 纪律)","disciplinary, discipline, ferule, morale, regime, laws and regulations",top10/282.mp3
娃娃,"wáwá (娃娃, 娃娃)","mammet, baby, doll, child",top10/283.mp3
勉勵,"miǎnlì (勉勵, 勉励)","encourage, urge",top10/284.mp3
增資,"zēngzī (增資, 增资)",increase capital,top10/285.mp3
學識,"xuéshì (學識, 学识)","knowledge, learning, acquisition, reading, acquirement, attainment, literature, scholarly attainments, cognition, erudition, education, acquire, scholarship",top10/286.mp3
漏洞,"lòudòng (漏洞, 漏洞)","leak, flow, hole, loophole",top10/287.mp3
營區,"yíngqū (營區, 营区)",post,top10/288.mp3
預見,"yūjiàn (預見, 预见)","envision, predict, foresee, previse, foreknow, prefigure, envisage",top10/289.mp3
震動,"zhèndòng (震動, 震动)","shake, shock, vibrate",top10/290.mp3
憂心,"yōuxīn (憂心, 忧心)",worried; anxious,top10/291.mp3
應對,"yìngduì (應對, 应对)","reply,  answer",top10/292.mp3
嘔吐,"ǒutù (嘔吐, 呕吐)","heave, barf, sick, puke, gag, vomit, cat, upchuck, reject, spew, vomitive, disgorge, bring_up, be sick, regorge, heave_up, throw up",top10/293.mp3
質問,"zhíwèn (質問, 质问)","interrogate, bombard, pose, heckle, call to account, inquire, interrogation, oppugn, question, quiz, ask",top10/294.mp3
駕車,"jiàchē (駕車, 驾车)","drive, drive a vehicle, drive a car",top10/295.mp3
駕,"jià (駕, 驾)","harness,  draw cart/etc.",top10/296.mp3
編碼,"biānmǎ (編碼, 编码)",compile,top10/297.mp3
編班,"biānbān (編班, 编班)",group into classes,top10/298.mp3
綱領,"gānglǐng (綱領, 纲领)","summary, creed, programme, political program, political platform, guiding principle, digest, outline, program, platform",top10/299.mp3
換成,"huànchéng (換成, 换成)",change to,top10/300.mp3
