key,alt,answer,audio
豬,"zhū (豬, 猪)","piggy, porcine, pig, porker, hoggery, Sus scrofa, piggish, hog, piggery, swine",top4/43.mp3
潛力,"qiánlì (潛力, 潜力)","bottom, possibility, ability, potency, capability, capableness, potentiality, potential, potential ity , latent capacity",top4/44.mp3
黃金,"huángjīn (黃金, 黄金)",gold,top4/45.mp3
單元,"dānyuán (單元, 单元)","module, unit, unit of teaching materials, residential unit",top4/46.mp3
街道,"jiēdào (街道, 街道)","neighborhood, mews, gate, residential district, neighbourhood, street",top4/47.mp3
略,"luè (略, 略)","a little bit, cursorily, any, something, slightly, somewhat, a little, poco, a bit",top4/48.mp3
財產權,"cáichǎnquán (財產權, 财产权)","estate, property_right, [Law] the property right, the property",top4/49.mp3
地理,"dìlǐ (地理, 地理)","geographical, geographic, geographics, geographical features of a place, geography",top4/50.mp3
周,"zhōu (周, 周)",Surname,top4/51.mp3
到達,"dàodá (到達, 到达)","find, arrive at, go_into, get_in, go, come, show, hit, strike, arrive, fetch_up, range, show_up, gain, come_to, win, reach, come to, attain, lead, go_down, come_in, arrival, get_at, get to, get, touch, make, come_through, arrive_at, land",top4/52.mp3
電信局,"diànxìnjú (電信局, 电信局)",The Directorate of Telecommunications,top4/53.mp3
促銷,"cùxiāo (促銷, 促销)","merchandise, sell",top4/54.mp3
工程師,"gōngchéngshī (工程師, 工程师)","technologist, engineer, applied scientist",top4/55.mp3
確實,"quèshí (確實, 确实)",definitely true/real/certain/reliable,top4/56.mp3
遠距,"yuǎnjù (遠距, 远距)",distant,top4/57.mp3
驚人,"jīngrén (驚人, 惊人)","alarming, whacking, astounding, spectacular, amazing, astonishing",top4/58.mp3
為,"wèi (為, 为)","because of, for someone or something",top4/59.mp3
彩色,"cǎisè (彩色, 彩色)","colour, chromatic, multicolour, colorful",top4/60.mp3
真理,"zhēnlǐ (真理, 真理)","god, true, gospel truth, verity, true statement, truism, gospel, truth, veritas",top4/61.mp3
宣佈,"xuānbù (宣佈, 宣佈)","expose, disclose, herald, outlaw, bid, preconize, announce, hail, acclaim, condemn, certify, give, decree, blazon, kithe, break, say, hammer, bring out, divulge, delate, enunciate, impart, publish, reveal, intimate, let on, pronounce, proclaim, discover, let out, hand_down, declare, black, promulgate, give away",top4/62.mp3
變動,"biàndòng (變動, 变动)","change, fluctuate",top4/63.mp3
點,"diǎn (點, 点)","dot, decimal point, point, spot, drop of liquid , dot",top4/64.mp3
市政府,"shìzhèngfǔ (市政府, 市政府)","municipality, city government, municipal government, city_hall, corporation, city hall",top4/65.mp3
躺,"tǎng (躺, 躺)","couch, lie, lean back, recline",top4/66.mp3
漸,"jiàn (漸, 渐)","gradually, by degrees",top4/67.mp3
普通,"pǔtōng (普通, 普通)","ordinary, common, average",top4/68.mp3
進來,"jìnlái (進來, 进来)","come in, enter",top4/69.mp3
涉及,"shèjí (涉及, 涉及)","come to, pertain, involvement, implicate, entail, relate, cover, deal, concern, bear on, run_on, involve, touch on, refer, touch upon, deal with, touch, come_to, relate",top4/70.mp3
保護區,"bǎohùqū (保護區, 保护区)","reserve, reservation, nature preserve, wilderness area",top4/71.mp3
版本,"bǎnběn (版本, 版本)","variant, text, variation, version, edition",top4/72.mp3
制定,"zhìdìng (制定, 制定)","formulate, draft",top4/73.mp3
定義,"dìngyì (定義, 定义)",definition,top4/74.mp3
事項,"shìxiàng (事項, 事项)","issue, item, topic, subject, particular, transaction, matter",top4/75.mp3
法則,"fǎzé (法則, 法则)","principle, rule, formula, standard method, binding agreement, theorem, statute, law, precept",top4/76.mp3
否認,"fǒurèn (否認, 否认)","deny, disavow, repudiation, naysay, denial, gainsay, reject, veto, negate, disclaim, disown, challenge, dispute, renounce, disaffirm, negative, contradict, contravene, repudiate",top4/77.mp3
抱怨,"bàoyuàn (抱怨, 抱怨)","croak, kvetch, scold, quarrel, bitch, squeal, complain, bellyache, plain, grumble, whimper, natter, grizzle, repine, nark, complaint, sound off, nag, whine, quetch, grouch, kick, yammer, backbite, squawk, crab, beef, yawp, rail, rabbit, gripe, inveigh, grouse, moan, holler",top4/78.mp3
宜蘭,"yílán (宜蘭, 宜兰)",Yilan city in Taiwan,top4/79.mp3
人群,"rénqún (人群, 人群)","multitude, scrooge, herd, ruck, scrouge, meiny, crowd, troop, confluence, drove, throng, flock, gang",top4/80.mp3
廣大,"guǎngdà (廣大, 广大)","large, wide, vast, ample, large scale, numerous, wide spread",top4/81.mp3
鄰居,"línjū (鄰居, 邻居)",neighbor,top4/82.mp3
模型,"móxíng (模型, 模型)","formula, pattern, mould, mold, modeling, construct, die, convention, exponent, plaything, former, modelling, model, simulation, normal, rule, moulding, molding, shape, matrix, clay sculpture, restoration, toy",top4/83.mp3
忍不住,"rěnbúzhù (忍不住, 忍不住)","unable to endure, can't help but do",top4/84.mp3
現行,"xiànxíng (現行, 现行)","operation, in force/operation, currently in operation, in effect, force, currently in",top4/85.mp3
瓷器,"cíqì (瓷器, 瓷器)","porcelain, chinaware",top4/86.mp3
荷蘭,"hélán (荷蘭, 荷兰)","Dutch, Benelux, Netherland, The Netherlands, Netherlands, Holland",top4/87.mp3
家鄉,"jiāxiāng (家鄉, 家乡)","fatherland, country, home, country of origin, native place, mother country, hometown, native land, motherland, homeland",top4/88.mp3
前途,"qiántú (前途, 前途)","lookout, future, prospects, prospect, futurity, career",top4/89.mp3
花蓮,"huālián (花蓮, 花莲)","city in Taiwan, Hualien city in Taiwan",top4/90.mp3
含,"hán (含, 含)","keep in mouth, cherish",top4/91.mp3
合約,"héyuē (合約, 合约)","contract, booking, obligation, treaty",top4/92.mp3
官方,"guānfāng (官方, 官方)","authorities, official, authority, regime, authorization, government",top4/93.mp3
成效,"chéngxiào (成效, 成效)","effect, result",top4/94.mp3
克服,"kèfú (克服, 克服)","surmount, conquer, put up with hardship/etc.",top4/95.mp3
循環,"xúnhuán (循環, 循环)","circulate, cycle.circulatory system",top4/96.mp3
新鮮,"xīnxiān (新鮮, 新鲜)","freshen, novel, fresh, new, strange",top4/97.mp3
和解,"héjiě (和解, 和解)",become reconciled,top4/98.mp3
原先,"yuánxiān (原先, 原先)","ab initio, at_first, initially, at the start, in_the_beginning, at first, originally",top4/99.mp3
金,"jīn (金, 金)","metals, gold, money, ancient metal percussion instruments",top4/100.mp3
油,"yóu (油, 油)","oil, fat, grease",top4/101.mp3
臺,"tái (臺, 台)",the short for Taiwan,top4/102.mp3
巨大,"jùdà (巨大, 巨大)","gigantic, gargantuan, huge",top4/103.mp3
公車,"gōngchē (公車, 公车)","bus, cars provided by an organization",top4/104.mp3
傳說,"chuánshuō (傳說, 传说)",legend,top4/105.mp3
動力,"dònglì (動力, 动力)","driving force, impetus, motivity, motive power, wheel, motive",top4/106.mp3
推行,"tuīxíng (推行, 推行)","carry out, practice",top4/107.mp3
雞,"jī (雞, 鸡)","capercailzie, Gallus gallus, giblets, chook, horse of the wood, capercaillie, gallinaceous, Tetrao urogallus, sultan, chicken",top4/108.mp3
回應,"huíyìng (回應, 回应)","echo, react, answer, respond",top4/109.mp3
介入,"jièrù (介入, 介入)","intervene, interpose, get involved",top4/110.mp3
內在,"nèizài (內在, 内在)","inhesion, intrinsic, internality, inherent, internal, immanence, inherence",top4/111.mp3
人體,"réntǐ (人體, 人体)","soma, form, body, build, human body, anatomy, figure, chassis, physique, bod, carcass, shape, frame, physical body, material body, flesh, anthropometry",top4/112.mp3
謂,"wèi (謂, 谓)","mean, be called, say",top4/113.mp3
臺大,"táidà (臺大, 台大)",National Taiwan University,top4/114.mp3
確,"què (確, 确)","firmly, indeed, truly",top4/115.mp3
能,"néng (能, 能)","can, be able to, be capable of",top4/116.mp3
美術,"měishù (美術, 美术)","constructivism, beaux arts, beaux arts, artistic production, artistic creation, painting, fineart, fine_art, cubism, art, fine arts",top4/117.mp3
活力,"huólì (活力, 活力)","juvenility, sprightliness, pulse, youthfulness, stamina, bounciness, birr, sparkle, will, vigor, life, energy, vinegar, zap, vim, viridity, pride, livingness, vis, starch, get up and go, mercury, vitality, zing, ginger, sap, pepper, zip, bang, verve, verdure, lifeblood, devilry, dynamism, nature, oomph, vigour, flush, punch, ambition, virility, life blood, liveliness, pazazz, peppiness, pep, p",top4/118.mp3
致,"zhì (致, 致)","incur, cause",top4/119.mp3
活動,"huódòng (活動, 活动)","exercise, move about, use personal influence or irregular",top4/120.mp3
完,"wán (完, 完)","exhaust, run_out, wipe_out, run out, pay, complete, completion, finish, be through, be over, use_up, wind up, payment, use up, pay",top4/121.mp3
那麼多,"nàmeduō (那麼多, 那么多)",det.: so much,top4/122.mp3
物理,"wùlǐ (物理, 物理)","physical, physics, natural philosophy, physical science",top4/123.mp3
終,"zhōng (終, 终)","eventually, after all, in the end",top4/124.mp3
分成,"fēnchéng (分成, 分成)","divide, split a bonus, divide into, divide into",top4/125.mp3
台中市,"táizhōngshì (台中市, 台中市)",Taichung big city in Taiwan,top4/126.mp3
代理,"dàilǐ (代理, 代理)",act as agent/proxy,top4/127.mp3
樂趣,"lèqù (樂趣, 乐趣)","amusement, playfulness, fun, merriment, pleasure, sweet, delight, bang, entertainment, enjoyment, pleasance, joy",top4/128.mp3
超級,"chāojí (超級, 超级)",super,top4/129.mp3
勞動,"láodòng (勞動, 劳动)","work, labor",top4/130.mp3
唯有,"wéiyǒu (唯有, 唯有)","only, alone",top4/131.mp3
宣傳,"xuānchuán (宣傳, 宣传)","propagandist, publicist",top4/132.mp3
交給,"jiāogěi (交給, 交给)","relinquish, give_away, submit, give to, hand/give to, hand to, give_up, reach, hand",top4/133.mp3
受傷,"shòushāng (受傷, 受伤)","injure, bruise, injured, be wounded, crush, hurt, sustain an injury, be injured, wounded, maimed, wound",top4/134.mp3
講師,"jiǎngshī (講師, 讲师)","docent, professor, lecturer, instructor, reader, lector",top4/135.mp3
抵達,"dǐdá (抵達, 抵达)","reach, arrive at",top4/136.mp3
體重,"tǐzhòng (體重, 体重)","body weight, beef, body weight, avoirdupois, weight",top4/137.mp3
不見得,"bújiàndé (不見得, 不见得)","not likely, not necessarily/likely, likely, unlikely, not necessarily",top4/138.mp3
領導,"lǐngdǎo (領導, 领导)",leader,top4/139.mp3
蝸牛,"guānióu (蝸牛, 蜗牛)",snail,top4/140.mp3
群眾,"qúnzhòng (群眾, 群众)","swarm, posse, herd, huddle, ruck, concourse, crowd, varletry, the masses/People, lineup, throng, the masses, mob, multitude, press, mobility, clamjamfry, People, crush, jam, horde, the People, confluence, army, flock, mass",top4/141.mp3
刻意,"kèyì (刻意, 刻意)","fastidiously, sedulously, conscious, purposely, painstakingly",top4/142.mp3
李登輝,"lǐdēnghuī (李登輝, 李登辉)","Li Denghui, a past president of Taiwan",top4/143.mp3
合作社,"hézuòshè (合作社, 合作社)","cooperative, cooperation, co op, artel",top4/144.mp3
印尼,"yìnní (印尼, 印尼)",Indonesia,top4/145.mp3
規格,"guīgé (規格, 规格)","quality requirements, requirement, specification, standard, spec, criterion, measure, touchstone, specifications",top4/146.mp3
價值觀,"jiàzhíguān (價值觀, 价值观)","values, valuation",top4/147.mp3
依賴,"yīlài (依賴, 依赖)",rely/depend on,top4/148.mp3
百貨公司,"bǎihuògōngsī (百貨公司, 百货公司)",department store,top4/149.mp3
負擔,"fùdān (負擔, 负担)","bear, shoulder",top4/150.mp3
封,"fēng (封, 封)",m.[general],top4/151.mp3
馬路,"mǎlù (馬路, 马路)","drive, road, driveway, riding, a road, carriageway, avenue, street, a street used by vehicular",top4/152.mp3
通知,"tōngzhī (通知, 通知)","notify, inform",top4/153.mp3
普及,"pǔjí (普及, 普及)","popularize, disseminate, spread",top4/154.mp3
坪,"píng (坪, 坪)",m.[standard],top4/155.mp3
綠,"lù (綠, 绿)",green,top4/156.mp3
不安,"bùān (不安, 不安)",be anxious; be uneasy; be restless,top4/157.mp3
鐵路,"tiělù (鐵路, 铁路)","rails, railroad track, loop line, rail, Pullman, railway, road, couchette, chemmy, railroad",top4/158.mp3
錄影帶,"lùyǐngdài (錄影帶, 录影带)","videotape, video tape, recording",top4/159.mp3
局面,"júmiàn (局面, 局面)","aspect, picture, state of affairs, situation, conjuncture, facet, position, phase",top4/160.mp3
團隊,"tuánduì (團隊, 团队)",team,top4/161.mp3
優先,"yōuxiān (優先, 优先)","preferential, preferred, priority",top4/162.mp3
對,"duì (對, 对)","treat, be trained on, answer, reply, compare, check, set, adjust",top4/163.mp3
進去,"jìnqù (進去, 进去)","enter, entry, go_in, get in, go in",top4/164.mp3
黃,"huáng (黃, 黄)",Surname,top4/165.mp3
神經,"shénjīng (神經, 神经)","nervus, nerve",top4/166.mp3
近來,"jìnlái (近來, 近来)","newly, of late, lately, fresh, new, latterly, in recent times, freshly, yesterday, late, recently",top4/167.mp3
英語,"yīngyǔ (英語, 英语)","English, English language , profit, surplus",top4/168.mp3
刺激,"cìjī (刺激, 刺激)","stimulate, provoke, irritate, upset",top4/169.mp3
羊,"yáng (羊, 羊)","kidney, drover, baa, trotter, argali, mutton, sheep, Surname",top4/170.mp3
老虎,"lǎohǔ (老虎, 老虎)","cat, tiger, Panthera tigris, puss",top4/171.mp3
所得,"suǒdé (所得, 所得)","harvest, gains, taking, earnings, finance, revenue, proceeds, income",top4/172.mp3
健全,"jiànquán (健全, 健全)","sound, perfect",top4/173.mp3
邊,"biān (邊, 边)",v.1 and v.2 simultaneously,top4/174.mp3
主體,"zhǔtǐ (主體, 主体)","main body, body, hypostasis, main body/part, subject, principal part, corpus, main part, part",top4/175.mp3
大致,"dàzhì (大致, 大致)",roughly,top4/176.mp3
對手,"duìshǒu (對手, 对手)","mate, competitor, opposite, antagonist, comparative, contender, adversary, opponent, opposition, counterpart, equal, counterworker, rival, match",top4/177.mp3
還要,"háiyào (還要, 还要)","even more, even/still more, even, still more",top4/178.mp3
建構,"jiàngòu (建構, 建构)",fabricate,top4/179.mp3
星星,"xīngxīng (星星, 星星)",star,top4/180.mp3
大哥,"dàgē (大哥, 大哥)","eldest brother, elder brother, gang leader",top4/181.mp3
培育,"péiyū (培育, 培育)","cultivate, foster, breed",top4/182.mp3
用心,"yòngxīn (用心, 用心)",be diligent/attentive,top4/183.mp3
書記,"shūjì (書記, 书记)","scribe, penpusher, clerkship, amanuensis, secretarial assistant, pencil pusher, actuary, recorder, secretary, secretariat, clerk, scrivener",top4/184.mp3
財政部,"cáizhèngbù (財政部, 财政部)","exchequer, ministry of finance, Treasury Department, Ministry of Fianance, Treasury, treasury, Comptroller",top4/185.mp3
遊行,"yóuxíng (遊行, 遊行)","parade, march, demonstrate",top4/186.mp3
行,"xíng (行, 行)",be all right,top4/187.mp3
太平洋,"tàipíngyáng (太平洋, 太平洋)","Pacific_Ocean, the Pacific, Pacific, Pacific Ocean, the Pacific Ocean",top4/188.mp3
造,"zào (造, 造)","arrive at, training, create, go to, build, invent, construct, education, concoction, mint, invention, cook up, educate, establish, fabricate, make, concoct, train",top4/189.mp3
咖啡,"kāfēi (咖啡, 咖啡)","arabica, coffee, cafe, Java, java, mocha, blackstrap",top4/190.mp3
名單,"míngdān (名單, 名单)","checklist, register, registry, list, roll, listing, roster, name list",top4/191.mp3
注重,"zhùzhòng (注重, 注重)","lay stress on, pay attention to",top4/192.mp3
周圍,"zhōuwéi (周圍, 周围)","all around, circumference, circumambience, compass, ambit, periphery, circumambiency, round, surrounding, perimeter, environment, precinct, vicinity, circuit, ambience, around",top4/193.mp3
主權,"zhǔquán (主權, 主权)","imperium, ascendance, reign, ascendency, ascendancy, possession, empire, majesty, signory, paramountcy, lordship, sovereign rights, sovereignty, raj, supremacy, dominion, ownership",top4/194.mp3
水泥,"shuǐní (水泥, 水泥)",cement,top4/195.mp3
近,"jìn (近, 近)","close, near",top4/196.mp3
合法,"héfǎ (合法, 合法)","legal, well formed, rightful, lawful, legitimate",top4/197.mp3
便利,"biànlì (便利, 便利)",facilitate,top4/198.mp3
落後,"luòhòu (落後, 落后)",fall/lay behind,top4/199.mp3
詢問,"xúnwèn (詢問, 询问)","ask about, inquire",top4/200.mp3
送給,"sònggěi (送給, 送给)","present to, to give as a present, send",top4/201.mp3
惟,"wéi (惟, 惟)","only, alone, but",top4/202.mp3
表,"biǎo (表, 表)","table, form, list",top4/203.mp3
糾紛,"jiūfēn (糾紛, 纠纷)","entanglement, embarrassment, cobweb, skein, embroilment, dissension, complication, issue, conflict, confusion, dispute, shindig, knottiness, dustup, aggro, tangle, betanglement, maze, imbroglio, strife",top4/204.mp3
空中,"kōngzhōng (空中, 空中)","in_the_air, air, in the sky, sky, aerial, open air/sky, open air, space, open sky, midair",top4/205.mp3
過於,"guòyú (過於, 过于)","to a fault, unduly, too_much, troppo, over , excessively, too, too much",top4/206.mp3
任,"rèn (任, 任)","serve in a position, appoint to a",top4/207.mp3
晚,"wǎn (晚, 晚)","far on in time, late",top4/208.mp3
車站,"chēzhàn (車站, 车站)",station,top4/209.mp3
有助於,"yǒuzhùyú (有助於, 有助于)","helpful to, lead, advantage, redound, be conducive, conduce, be conducive to, conduce to, sell, contribute",top4/210.mp3
之類,"zhīlèi (之類, 之类)",conj.: such like,top4/211.mp3
下降,"xiàjiàng (下降, 下降)","descend, go/come down, drop, fall, decline",top4/212.mp3
手續,"shǒuxù (手續, 手续)","formality, procedures, formalities, procedure",top4/213.mp3
轉換,"zhuǎnhuàn (轉換, 转换)","change, transform",top4/214.mp3
立法,"lìfǎ (立法, 立法)","legislation, legislative, legislate",top4/215.mp3
刀,"dāo (刀, 刀)","knife, sword, blade, sth. shaped like a knife",top4/216.mp3
帶給,"dàigěi (帶給, 带给)","take, bring to",top4/217.mp3
涵蓋,"hángài (涵蓋, 涵盖)","cover, include",top4/218.mp3
差不多,"chābùduō (差不多, 差不多)",good enough,top4/219.mp3
主持人,"zhǔchírén (主持人, 主持人)","anchor, emcee, host, symposiarch, anchorman, director, impresario, chair, chairperson, linkman, presenter, compere, master of ceremonies, moderator",top4/220.mp3
完工,"wángōng (完工, 完工)",finish doing sth.,top4/221.mp3
里,"lǐ (里, 里)",m.[standard],top4/222.mp3
楊,"yáng (楊, 杨)","poplar tree, Surname, Yang, poplar",top4/223.mp3
內政部,"nèizhèngbù (內政部, 内政部)","Interior, Ministry of the Interior Affairs, interior, Department of",top4/224.mp3
躲,"duǒ (躲, 躲)","avoid, hide, hide oneself, dodge, hide oneself",top4/225.mp3
美術館,"měishùguǎn (美術館, 美术馆)","picture gallary, salon, art gallery, pinacotheca, museum, gallery",top4/226.mp3
領先,"lǐngxiān (領先, 领先)","lead, lead in competition , precede, lead_up, be in",top4/227.mp3
不當,"búdàng (不當, 不当)","unsuitable, inappropriate",top4/228.mp3
用地,"yòngdì (用地, 用地)","site, location, land of certain purpose",top4/229.mp3
認知,"rènzhī (認知, 认知)","cognize, perceive",top4/230.mp3
基層,"jīcéng (基層, 基层)","grass roots unit, basic/primary level",top4/231.mp3
做出,"zuòchū (做出, 做出)","throw_off, give, to make, to do, make, place",top4/232.mp3
政權,"zhèngquán (政權, 政权)","rein, political power, political/state power, state power, power, regime, political",top4/233.mp3
甚麼,"shéme (甚麼, 什么)",det.: what,top4/234.mp3
風景區,"fēngjǐngqū (風景區, 风景区)",scenic spot,top4/235.mp3
季節,"jìjié (季節, 季节)",season,top4/236.mp3
享有,"xiǎngyǒu (享有, 享有)",enjoy right/etc.,top4/237.mp3
對不起,"duìbùqǐ (對不起, 对不起)","be unfair to, I'm sorry, let ... down, let",top4/238.mp3
建設,"jiànshè (建設, 建设)","build, construct",top4/239.mp3
出口,"chūkǒu (出口, 出口)",export,top4/240.mp3
引導,"yǐndǎo (引導, 引导)","guide, lead",top4/241.mp3
實行,"shíxíng (實行, 实行)","put into effect, fulfil, put ... into practice, practise, practice, put",top4/242.mp3
錯誤,"cuòwù (錯誤, 错误)","wrong, mistaken",top4/243.mp3
國內外,"guónèiwài (國內外, 国内外)",inside and outside the country,top4/244.mp3
迄,"qì (迄, 迄)",till,top4/245.mp3
神話,"shénhuà (神話, 神话)","fairy story, fairy tale, mythos, mythic, fable, fairytale, myth, mythology",top4/246.mp3
盡,"jìn (盡, 尽)","use up, exhaust, try one's best, put to best",top4/247.mp3
花園,"huāyuán (花園, 花园)",flower garden,top4/248.mp3
非洲,"fēizhōu (非洲, 非洲)",Africa,top4/249.mp3
組織,"zǔzhī (組織, 组织)","organize, form",top4/250.mp3
音樂會,"yīnyuèhuì (音樂會, 音乐会)","musicale, philharmonic, concert",top4/251.mp3
繼,"jì (繼, 继)","then, afterwards",top4/252.mp3
預估,"yūgū (預估, 预估)",predict,top4/253.mp3
著作,"zhùzuò (著作, 著作)","composition, writing, composing, oeuvre, work, opus, literature, writings, book, production, bookmaking, body of work",top4/254.mp3
感受到,"gǎnshòudào (感受到, 感受到)","feel, sense, experience",top4/255.mp3
保障,"bǎozhàng (保障, 保障)","guarantee, safeguard",top4/256.mp3
自主,"zìzhǔ (自主, 自主)","be one's own master, take initiative",top4/257.mp3
好多,"hǎoduō (好多, 好多)","det : many, much",top4/258.mp3
姑娘,"gūniáng (姑娘, 姑娘)","quiff, cummer, gill, calico, girlie, missy, moll, damsel, fille, girl, jill, miss, judy, jeune fille, sheila, jane, lass, colleen, toots, daughter, young girl, lassie",top4/259.mp3
財團,"cáituán (財團, 财团)","financial group, foundation, consortium, a consortium, a syndicate, syndicate, pool, conglomerate, empire, big business, a money",top4/260.mp3
預期,"yūqí (預期, 预期)","expect, anticipate",top4/261.mp3
安定,"āndìng (安定, 安定)",stabilize,top4/262.mp3
上升,"shàngshēng (上升, 上升)",rise,top4/263.mp3
未必,"wèibì (未必, 未必)","may_not, not necessarily, may not",top4/264.mp3
噸,"dùn (噸, 吨)","metric ton, acre, ton, m.[standard], , A, MT, tonne, t",top4/265.mp3
模擬,"mónǐ (模擬, 模拟)","imitate, simulate",top4/266.mp3
發言,"fāyán (發言, 发言)","speak, make statement/speech",top4/267.mp3
底下,"dǐxià (底下, 底下)","under, below, beneath",top4/268.mp3
票,"piào (票, 票)","ticket, ballot, note",top4/269.mp3
出門,"chūmén (出門, 出门)","go_out, go on journey, go out, go on a",top4/270.mp3
輔助,"fǔzhù (輔助, 辅助)",assist,top4/271.mp3
傾向,"qīngxiàng (傾向, 倾向)","tendency, trend, inclination",top4/272.mp3
過年,"guònián (過年, 过年)",celebrate/spend New Year,top4/273.mp3
照,"zhào (照, 照)","according to, in accordance with, towards",top4/274.mp3
廟,"miào (廟, 庙)","shrine, sanctorium, joss house, temple fair, temple",top4/275.mp3
幫,"bāng (幫, 帮)","help, assist",top4/276.mp3
人工,"réngōng (人工, 人工)","man made, artificiality, manual work, manpower, art, labor",top4/277.mp3
禮,"lǐ (禮, 礼)","gift, present",top4/278.mp3
信,"xìn (信, 信)","believe, true",top4/279.mp3
勝利,"shènglì (勝利, 胜利)",win victory/success,top4/280.mp3
魅力,"mèilì (魅力, 魅力)","personal appeal, allurement, charisma, fascination, spell, attractive feature, glitter, witchery, lure, appeal, grace, loveliness, attraction, allure, enticement, seduction, glamour, pazazz, charm, pishogue, prestige, enchantment, glamor, witchcraft, magnetism, attractiveness, appealingness, hypnotism, bewitchment, invitation, personal magnetism, captivation",top4/281.mp3
首長,"shǒuzhǎng (首長, 首长)","magistrate, lord, principal, header, chief, governor, raja, leading cadre, doge, senior officer",top4/282.mp3
毫不,"háobù (毫不, 毫不)","nohow, not at all, no, no more, none, nowise, nothing",top4/283.mp3
組長,"zǔzhǎng (組長, 组长)",chief/head of group/section,top4/284.mp3
專長,"zhuāncháng (專長, 专长)","department, excellence, metier, knowledge, speciality, specialty, specialism, specialisation, special skill/knowledge, special knowledge, adept, expertise, special skill, medium, forte, specialization",top4/285.mp3
